id,synset,synonyms,def,instance_count,image_count,frequency,,,,,,
110,blanket.n.01,blanket,bedding that keeps a person warm in bed,3075,1671,f,,,,,,
1202,zebra.n.01,zebra,any of several fleet black-and-white striped African equines,5443,1674,f,,,,,,
385,doorknob.n.01,doorknob|doorhandle,a knob used to open a door (often called `doorhandle' in Great Britain),4072,1710,f,,,,,,
836,pot.n.01,pot,metal or earthenware cooking vessel that is usually round and deep, often has a handle and lid,1719,479,f,,,,,
703,motorcycle.n.01,motorcycle,a motor vehicle with two wheels and a strong frame,5247,1720,f,,,,,,
118,boat.n.01,boat|ship_(boat),a vessel for travel on water,9981,1758,f,,,,,,
77,bed.n.01,bed,a piece of furniture that provides a place to sleep,2137,1765,f,,,,,,
474,frisbee.n.01,frisbee,"a light, plastic disk propelled with a flip of the wrist for recreation or competition",2332,1767,f,,,,,,
461,flower_arrangement.n.01,flower_arrangement|floral_arrangement,a decorative arrangement of flowers,3960,1779,f,,,,,,
968,skirt.n.02,skirt,a garment hanging from the waist, worn mainly by girls and women,1784,1167,f,,,,,
45,banana.n.02,banana,elongated crescent-shaped yellow fruit with soft sweet flesh,50552,1787,f,,,,,,
358,deck_chair.n.01,deck_chair|beach_chair,a folding chair for use outdoors, a wooden frame supports a length of canvas,1787,236,f,,,,,
965,ski_boot.n.01,ski_boot,a stiff boot that is fastened to a ski with a ski binding,8124,1789,f,,,,,,
713,napkin.n.01,napkin|table_napkin|serviette,a small piece of table linen or paper that is used to wipe the mouth and to cover the lap in order to protect clothing,3979,1791,f,,,,,,
58,baseball_bat.n.01,baseball_bat,an implement used in baseball by the batter,2698,1799,f,,,,,,
626,lamp.n.02,lamp,a piece of furniture holding one or more electric light bulbs,4139,1802,f,,,,,,
99,bird.n.01,bird,animal characterized by feathers and wings,11557,1821,f,,,,,,
959,signboard.n.01,signboard,structure displaying a board on which advertisements can be posted,8091,1826,f,,,,,,
324,crate.n.01,crate,a rugged box (usually made of wood), used for shipping,1832,245,f,,,,,
1186,windshield_wiper.n.01,windshield_wiper|windscreen_wiper|wiper_(for_windshield/screen),a mechanical device that cleans the windshield,4793,1838,f,,,,,,
271,clock.n.01,clock|timepiece|timekeeper,a timepiece that shows the time of day,2677,1844,f,,,,,,
631,laptop.n.01,laptop_computer|notebook_computer,a portable computer small enough to use in your lap,2852,1846,f,,,,,,
94,bicycle.n.01,bicycle|bike_(bicycle),a wheeled vehicle that has two wheels and is moved by foot pedals,4566,1852,f,,,,,,
1155,wall_socket.n.01,wall_socket|wall_plug|electric_outlet|electrical_outlet|outlet|electric_receptacle,receptacle providing a place in a wiring system where current can be taken to run electrical devices,3069,1855,f,,,,,,
35,bag.n.04,handbag|purse|pocketbook,a container used for carrying money and small personal items or accessories,3947,1859,f,,,,,,
1050,table.n.02,table,a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs,2804,1860,f,,,,,,
469,fork.n.01,fork,cutlery used for serving and eating food,3137,1861,f,,,,,,
1139,vase.n.01,vase,an open jar of glass or porcelain used as an ornament or to hold flowers,4971,1866,f,,,,,,
615,knife.n.01,knife,tool with a blade and point used as a cutting instrument,3515,1868,f,,,,,,
296,computer_keyboard.n.01,computer_keyboard|keyboard_(computer),a keyboard that is a data input device for computers,2745,1871,f,,,,,,
589,jacket.n.01,jacket,a waist-length coat,8013,1872,f,,,,,,
496,giraffe.n.01,giraffe,tall animal having a spotted coat and small horns and very long neck and legs,3923,1877,f,,,,,,
422,elephant.n.01,elephant,a common elephant,5325,1878,f,,,,,,
816,pizza.n.01,pizza,Italian open pie made of thin bread dough spread with a spiced mixture of e.g. tomato sauce and cheese,4103,1881,f,,,,,,
1023,strap.n.01,strap,an elongated strip of material for binding things together or holding,7435,1881,f,,,,,,
23,ashcan.n.01,trash_can|garbage_can|wastebin|dustbin|trash_barrel|trash_bin,a bin that holds rubbish until it is collected,2722,1883,f,,,,,,
177,button.n.01,button,a round fastener sewn to shirts and coats etc to fit through buttonholes,7884,1884,f,,,,,,
1056,taillight.n.01,taillight|rear_light,lamp (usually red) mounted at the rear of a motor vehicle,9222,1885,f,,,,,,
540,handle.n.01,handle|grip|handgrip,the appendage to an object that is designed to be held in order to use or move it,8314,1886,f,,,,,,
350,curtain.n.01,curtain|drapery,hanging cloth used as a blind (especially for a window),4506,1890,f,,,,,,
500,glove.n.02,glove,handwear covering the hand,5951,1890,f,,,,,,
827,pole.n.01,pole|post,a long (usually round) rod of wood or metal or plastic,14276,1890,f,,,,,,
1112,traffic_light.n.01,traffic_light,a device to control vehicle traffic often consisting of three or more lights,7298,1890,f,,,,,,
230,cellular_telephone.n.01,cellular_telephone|cellular_phone|cellphone|mobile_phone|smart_phone,a hand-held mobile telephone,2902,1895,f,,,,,,
1037,surfboard.n.01,surfboard,a narrow buoyant board for riding surf,3835,1895,f,,,,,,
411,earring.n.01,earring,jewelry to ornament the ear,3070,1898,f,,,,,,
982,sofa.n.01,sofa|couch|lounge,an upholstered seat for more than one person,2408,1899,f,,,,,,
642,license_plate.n.01,license_plate|numberplate,a plate mounted on the front and back of car and bearing the car's registration number,4392,1900,f,,,,,,
1077,television_receiver.n.01,television_set|tv|tv_set,an electronic device that receives television signals and displays them on a screen,2205,1900,f,,,,,,
133,bottle.n.01,bottle,a glass or plastic vessel used for storing drinks or other liquids,7969,1901,f,,,,,,
694,mirror.n.01,mirror,polished surface that forms images by reflecting light,3490,1901,f,,,,,,
127,book.n.01,book,a written work or composition that has been published,33353,1903,f,,,,,,
569,horse.n.01,horse,a common horse,4744,1904,f,,,,,,
34,backpack.n.01,backpack|knapsack|packsack|rucksack|haversack,a bag carried by a strap on your back or shoulder,3907,1905,f,,,,,,
556,helmet.n.02,helmet,a protective headgear made of hard material to resist blows,4845,1905,f,,,,,,
75,beanie.n.01,beanie|beany,a small skullcap, formerly worn by schoolboys and college freshmen,1907,605,f,,,,,
430,faucet.n.01,faucet|spigot|tap,a regulator for controlling the flow of a liquid from a reservoir,3185,1907,f,,,,,,
451,flag.n.01,flag,emblem usually consisting of a rectangular piece of cloth of distinctive design (do not include pole),7007,1908,f,,,,,,
1122,trouser.n.01,trousers|pants_(clothing),"a garment extending from the waist to the knee or ankle, covering each leg separately",7806,1909,f,,,,,,
3,airplane.n.01,airplane|aeroplane,an aircraft that has a fixed wing and is powered by propellers or jets,3720,1911,f,,,,,,
1026,street_sign.n.01,street_sign,a sign visible from the street,8350,1911,f,,,,,,
804,pillow.n.01,pillow,a cushion to support the head of a sleeping person,6115,1912,f,,,,,,
715,necklace.n.01,necklace,jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament,2709,1915,f,,,,,,
948,shoe.n.01,shoe|sneaker_(type_of_shoe)|tennis_shoe,common footwear covering the foot,9374,1916,f,,,,,,
225,cat.n.01,cat,a domestic house cat,2387,1918,f,,,,,,
498,glass.n.02,glass_(drink_container)|drinking_glass,a container for holding liquids while drinking,6420,1920,f,,,,,,
90,bench.n.01,bench,a long seat for more than one person,4374,1922,f,,,,,,
139,bowl.n.03,bowl,a dish that is round and open at the top for serving foods,5308,1922,f,,,,,,
1161,watch.n.01,watch|wristwatch,"a small, portable timepiece",2703,1923,f,,,,,,
1133,umbrella.n.01,umbrella,a lightweight handheld collapsible canopy,9161,1924,f,,,,,,
1178,wheel.n.01,wheel,a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle,11272,1924,f,,,,,,
1097,toilet.n.02,toilet,a plumbing fixture for defecation and urination,2295,1925,f,,,,,,
207,car.n.01,car_(automobile)|auto_(automobile)|automobile,a motor vehicle with four wheels,10528,1926,f,,,,,,
964,ski.n.01,ski,sports equipment for skiing on snow,8496,1926,f,,,,,,
232,chair.n.01,chair,"a seat for one person, with a support for the back",11549,1927,f,,,,,,
592,jean.n.01,jean|blue_jean|denim,(usually plural) close-fitting trousers of heavy denim for manual work or casual wear,5421,1927,f,,,,,,
793,person.n.01,person|baby|child|boy|girl|man|woman|human,a human being,13439,1928,f,,,,,,
1035,sunglasses.n.01,sunglasses,spectacles that are darkened or polarized to protect the eyes from the glare of the sun,5603,1931,f,,,,,,
544,hat.n.01,hat,"headwear that protects the head from bad weather, sun, or worn for fashion",7213,1932,f,,,,,,
818,plate.n.04,plate,dish on which food is served or from which food is eaten,5214,1932,f,,,,,,
59,baseball_cap.n.01,baseball_cap|jockey_cap|golf_cap,a cap with a bill,9028,1934,f,,,,,,
378,dog.n.01,dog,a common domesticated dog,2684,1938,f,,,,,,
716,necktie.n.01,necktie|tie_(necktie),neckwear consisting of a long narrow piece of material worn under a collar and tied in knot at the front,4069,1940,f,,,,,,
88,belt.n.02,belt,a band to tie or buckle around the body (usually at the waist),3683,1941,f,,,,,,
947,shirt.n.01,shirt,a garment worn on the upper half of the body,10177,1942,f,,,,,,
595,jersey.n.03,jersey|T-shirt|tee_shirt,a close-fitting pullover shirt,8117,1945,f,,,,,,
962,skateboard.n.01,skateboard,a board with wheels that is ridden in a standing or crouching position and propelled by foot,3597,1967,f,,,,,,
967,ski_pole.n.01,ski_pole,a pole with metal points used as an aid in skiing,8263,1968,f,,,,,,
951,short_pants.n.01,short_pants|shorts_(clothing)|trunks_(clothing),trousers that end at or above the knee,5305,1969,f,,,,,,
995,spectacles.n.01,spectacles|specs|eyeglasses|glasses,optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision,3040,1969,f,,,,,,
1079,tennis_racket.n.01,tennis_racket,a racket used to play tennis,3035,1977,f,,,,,,
976,snowboard.n.01,snowboard,a board that resembles a broad ski or a small surfboard, used in a standing position to slide down snow-covered slopes,2119,1124,f,,,,,
392,dress.n.01,dress|frock,a one-piece garment for a woman, has skirt and bodice,2842,1488,f,,,,,
1177,wet_suit.n.01,wet_suit,a close-fitting garment made of a permeable material, worn in cold water to retain body heat,2907,1469,f,,,,,
173,bus.n.01,bus_(vehicle)|autobus|charabanc|double-decker|motorbus|motorcoach,a vehicle carrying many passengers, used for public transport,3281,1808,f,,,,,
344,cup.n.01,cup,a small open container usually used for drinking, usually has a handle,4637,1521,f,,,,,
510,grape.n.01,grape,any of various juicy fruit with green or purple skins, grow in clusters,6377,233,f,,,,,
549,headlight.n.01,headlight|headlamp,a powerful light with reflector, attached to the front of an automobile or locomotive,7326,1843,f,,,,,
1027,streetlight.n.01,streetlight|street_lamp,a lamp supported on a lamppost, for illuminating a street,7381,1765,f,,,,,
143,box.n.01,box,a (usually rectangular) container, may have a lid,7855,1828,f,,,,,
390,drawer.n.01,drawer,a boxlike container in a piece of furniture, made so as to slide in and out,7927,1942,f,,,,,
611,kite.n.03,kite,plaything consisting of a light frame covered with tissue paper, flown in wind at end of a string,11174,1689,f,,,,,
929,seabird.n.01,seabird|seafowl,a bird that frequents coastal waters and the open ocean: gulls, pelicans, gannets, cormorants, albatrosses, petrels, etc.,126,11,c
235,chandelier.n.01,chandelier,branched lighting fixture, often ornate, hangs from the ceiling,392,263,f,,,,
200,canoe.n.01,canoe,small and light boat, pointed at both ends, propelled with a paddle,96,30,c,,,,
981,sock.n.01,sock,cloth covering for the foot, worn inside the shoe, reaches to between the ankle and the knee,6866,1945,f,,,,
1102,toothbrush.n.01,toothbrush,small brush, has long handle, used to clean teeth,1683,745,f,,,,
